•央視「Relay」,#genre#
HBO Hits,https://migu.yang-1989.xyz/comp/vj2bs3?token=3faa76b1d84b98f92c24747a7de85abec6a7f0f36abdcb15
HBO Family,https://migu.yang-1989.xyz/comp/bngcng?token=3faa76b1d84b98f92c24747a7de85abec6a7f0f36abdcb15
HBO Signature,https://migu.yang-1989.xyz/comp/ynmuxc?token=3faa76b1d84b98f92c24747a7de85abec6a7f0f36abdcb15
Channel 5,https://migu.yang-1989.xyz/comp/p7hv7v?token=3faa76b1d84b98f92c24747a7de85abec6a7f0f36abdcb15
Channel 8,https://migu.yang-1989.xyz/comp/rn3tbh?token=3faa76b1d84b98f92c24747a7de85abec6a7f0f36abdcb15
Channel U,https://migu.yang-1989.xyz/comp/ncbfu2?token=3faa76b1d84b98f92c24747a7de85abec6a7f0f36abdcb15
中天亞洲,https://migu.yang-1989.xyz/comp/hdz8hg?token=3faa76b1d84b98f92c24747a7de85abec6a7f0f36abdcb15
•體育「Relay」,#genre#
Eurosport 1,https://migu.yang-1989.xyz/sprt/a4u724?token=3faa76b1d84b98f92c24747a7de85abec6a7f0f36abdcb15
Eurosport 2,https://migu.yang-1989.xyz/sprt/caxj8r?token=3faa76b1d84b98f92c24747a7de85abec6a7f0f36abdcb15
TNT Sport 1,https://migu.yang-1989.xyz/sprt/epdyuc?token=3faa76b1d84b98f92c24747a7de85abec6a7f0f36abdcb15
TNT Sport 2,https://migu.yang-1989.xyz/sprt/66keyy?token=3faa76b1d84b98f92c24747a7de85abec6a7f0f36abdcb15
TNT Sport 3,https://migu.yang-1989.xyz/sprt/7x32rm?token=3faa76b1d84b98f92c24747a7de85abec6a7f0f36abdcb15
TNT Sport 4,https://migu.yang-1989.xyz/sprt/ahcspz?token=3faa76b1d84b98f92c24747a7de85abec6a7f0f36abdcb15
beIN Sports 1,https://migu.yang-1989.xyz/sprt/dt6c52?token=3faa76b1d84b98f92c24747a7de85abec6a7f0f36abdcb15
beIN Sports 2,https://migu.yang-1989.xyz/sprt/t7gvht?token=3faa76b1d84b98f92c24747a7de85abec6a7f0f36abdcb15
beIN Sports 3,https://migu.yang-1989.xyz/sprt/b9vuwp?token=3faa76b1d84b98f92c24747a7de85abec6a7f0f36abdcb15
beIN Sports 4,https://migu.yang-1989.xyz/sprt/zbf3p5?token=3faa76b1d84b98f92c24747a7de85abec6a7f0f36abdcb15
beIN Sports 5,https://migu.yang-1989.xyz/sprt/xrdmyr?token=3faa76b1d84b98f92c24747a7de85abec6a7f0f36abdcb15
Hub Premier 1,https://migu.yang-1989.xyz/sprt/3msnnn?token=3faa76b1d84b98f92c24747a7de85abec6a7f0f36abdcb15
Hub Premier 2 UHD,https://migu.yang-1989.xyz/sprt/znxsts?token=3faa76b1d84b98f92c24747a7de85abec6a7f0f36abdcb15
Hub Premier 3,https://migu.yang-1989.xyz/sprt/7bfb95?token=3faa76b1d84b98f92c24747a7de85abec6a7f0f36abdcb15
Hub Premier 4,https://migu.yang-1989.xyz/sprt/89uf44?token=3faa76b1d84b98f92c24747a7de85abec6a7f0f36abdcb15
Hub Premier 5,https://migu.yang-1989.xyz/sprt/eu86ak?token=3faa76b1d84b98f92c24747a7de85abec6a7f0f36abdcb15
Hub Premier 6,https://migu.yang-1989.xyz/sprt/m85e97?token=3faa76b1d84b98f92c24747a7de85abec6a7f0f36abdcb15
Hub Sports 1,https://migu.yang-1989.xyz/sprt/32s6x3?token=3faa76b1d84b98f92c24747a7de85abec6a7f0f36abdcb15
Hub Sports 2,https://migu.yang-1989.xyz/sprt/6qgbvz?token=3faa76b1d84b98f92c24747a7de85abec6a7f0f36abdcb15
Hub Sports 3,https://migu.yang-1989.xyz/sprt/c6qbah?token=3faa76b1d84b98f92c24747a7de85abec6a7f0f36abdcb15
Hub Sports 4,https://migu.yang-1989.xyz/sprt/fzejz4?token=3faa76b1d84b98f92c24747a7de85abec6a7f0f36abdcb15
Hub Sports 5,https://migu.yang-1989.xyz/sprt/572e2s?token=3faa76b1d84b98f92c24747a7de85abec6a7f0f36abdcb15
Hub Sports 6,https://migu.yang-1989.xyz/sprt/smg39j?token=3faa76b1d84b98f92c24747a7de85abec6a7f0f36abdcb15
Hub Sports 7,https://migu.yang-1989.xyz/sprt/6ugdjs?token=3faa76b1d84b98f92c24747a7de85abec6a7f0f36abdcb15
Hub Sports 8,https://migu.yang-1989.xyz/sprt/nm6hen?token=3faa76b1d84b98f92c24747a7de85abec6a7f0f36abdcb15
SPOTV,https://migu.yang-1989.xyz/sprt/r9c96e?token=3faa76b1d84b98f92c24747a7de85abec6a7f0f36abdcb15
SPOTV 2,https://migu.yang-1989.xyz/sprt/smdepf?token=3faa76b1d84b98f92c24747a7de85abec6a7f0f36abdcb15
FIGHT SPORTS,https://migu.yang-1989.xyz/sprt/5atpxn?token=3faa76b1d84b98f92c24747a7de85abec6a7f0f36abdcb15
Sky Sports Main Event,https://migu.yang-1989.xyz/sprts/6uskyh?token=3faa76b1d84b98f92c24747a7de85abec6a7f0f36abdcb15
Sky Sports Premier League,https://migu.yang-1989.xyz/sprts/g2msqx?token=3faa76b1d84b98f92c24747a7de85abec6a7f0f36abdcb15
Sky Sports F1,https://migu.yang-1989.xyz/sprts/84yksu?token=3faa76b1d84b98f92c24747a7de85abec6a7f0f36abdcb15
Sky Sports Football,https://migu.yang-1989.xyz/sprts/b3sxhy?token=3faa76b1d84b98f92c24747a7de85abec6a7f0f36abdcb15
Sky Sports Cricket,https://migu.yang-1989.xyz/sprts/vgzqkf?token=3faa76b1d84b98f92c24747a7de85abec6a7f0f36abdcb15
Sky Sports Golf,https://migu.yang-1989.xyz/sprts/s82ndt?token=3faa76b1d84b98f92c24747a7de85abec6a7f0f36abdcb15
Sky Sports Mix,https://migu.yang-1989.xyz/sprts/fdrxq8?token=3faa76b1d84b98f92c24747a7de85abec6a7f0f36abdcb15
Sky Sports Racing,https://migu.yang-1989.xyz/sprts/kzab7b?token=3faa76b1d84b98f92c24747a7de85abec6a7f0f36abdcb15


綜合,#genre#
民視第一台,https://4gtv.tvbjack.ggff.net/?id=%E6%B0%91%E8%A6%96%E7%AC%AC%E4%B8%80%E5%8F%B0
民視台灣台,https://4gtv.tvbjack.ggff.net/?id=%E6%B0%91%E8%A6%96%E5%8F%B0%E7%81%A3%E5%8F%B0
民視,https://4gtv.tvbjack.ggff.net/?id=%E6%B0%91%E8%A6%96
大愛電視,https://4gtv.tvbjack.ggff.net/?id=%E5%A4%A7%E6%84%9B%E9%9B%BB%E8%A6%96
中視,https://4gtv.tvbjack.ggff.net/?id=%E4%B8%AD%E8%A6%96
華視,https://4gtv.tvbjack.ggff.net/?id=%E8%8F%AF%E8%A6%96
三立綜合台,https://4gtv.tvbjack.ggff.net/?id=%E4%B8%89%E7%AB%8B%E7%B6%9C%E5%90%88%E5%8F%B0
客家電視台,https://4gtv.tvbjack.ggff.net/?id=%E5%AE%A2%E5%AE%B6%E9%9B%BB%E8%A6%96%E5%8F%B0
八大綜藝台,https://4gtv.tvbjack.ggff.net/?id=%E5%85%AB%E5%A4%A7%E7%B6%9C%E8%97%9D%E5%8F%B0
TVBS精采台,https://4gtv.tvbjack.ggff.net/?id=TVBS%E7%B2%BE%E9%87%87%E5%8F%B0
靖天綜合台,https://4gtv.tvbjack.ggff.net/?id=%E9%9D%96%E5%A4%A9%E7%B6%9C%E5%90%88%E5%8F%B0
新唐人亞太台,https://4gtv.tvbjack.ggff.net/?id=%E6%96%B0%E5%94%90%E4%BA%BA%E4%BA%9E%E5%A4%AA%E5%8F%B0
ARIRANG阿里郎頻道,https://4gtv.tvbjack.ggff.net/?id=ARIRANG%E9%98%BF%E9%87%8C%E9%83%8E%E9%A0%BB%E9%81%93
Global Trekker,https://4gtv.tvbjack.ggff.net/?id=Global%20Trekker
原住民族電視台,https://4gtv.tvbjack.ggff.net/?id=%E5%8E%9F%E4%BD%8F%E6%B0%91%E6%97%8F%E9%9B%BB%E8%A6%96%E5%8F%B0
東森購物二台,https://4gtv.tvbjack.ggff.net/?id=%E6%9D%B1%E6%A3%AE%E8%B3%BC%E7%89%A9%E4%BA%8C%E5%8F%B0
東森購物一台,https://4gtv.tvbjack.ggff.net/?id=%E6%9D%B1%E6%A3%AE%E8%B3%BC%E7%89%A9%E4%B8%80%E5%8F%B0
東森購物四台,https://4gtv.tvbjack.ggff.net/?id=%E6%9D%B1%E6%A3%AE%E8%B3%BC%E7%89%A9%E5%9B%9B%E5%8F%B0
Nice TV 靖天歡樂台,https://4gtv.tvbjack.ggff.net/?id=Nice%20TV%20%E9%9D%96%E5%A4%A9%E6%AD%A1%E6%A8%82%E5%8F%B0
韓國娛樂台 KMTV,https://4gtv.tvbjack.ggff.net/?id=%E9%9F%93%E5%9C%8B%E5%A8%9B%E6%A8%82%E5%8F%B0%20KMTV
ROCK Entertainment,https://4gtv.tvbjack.ggff.net/?id=ROCK%20Entertainment
東森購物三台,https://4gtv.tvbjack.ggff.net/?id=%E6%9D%B1%E6%A3%AE%E8%B3%BC%E7%89%A9%E4%B8%89%E5%8F%B0
INULTRA,https://4gtv.tvbjack.ggff.net/?id=INULTRA
fun探索娛樂台,https://4gtv.tvbjack.ggff.net/?id=fun%E6%8E%A2%E7%B4%A2%E5%A8%9B%E6%A8%82%E5%8F%B0
OUTtv,https://4gtv.tvbjack.ggff.net/?id=OUTtv
好消息,https://4gtv.tvbjack.ggff.net/?id=%E5%A5%BD%E6%B6%88%E6%81%AF
好消息2台,https://4gtv.tvbjack.ggff.net/?id=%E5%A5%BD%E6%B6%88%E6%81%AF2%E5%8F%B0
大愛二台,https://4gtv.tvbjack.ggff.net/?id=%E5%A4%A7%E6%84%9B%E4%BA%8C%E5%8F%B0
人間衛視,https://4gtv.tvbjack.ggff.net/?id=%E4%BA%BA%E9%96%93%E8%A1%9B%E8%A6%96
音樂綜藝,#genre#
靖天日本台,https://4gtv.tvbjack.ggff.net/?id=%E9%9D%96%E5%A4%A9%E6%97%A5%E6%9C%AC%E5%8F%B0
民視綜藝台,https://4gtv.tvbjack.ggff.net/?id=%E6%B0%91%E8%A6%96%E7%B6%9C%E8%97%9D%E5%8F%B0
豬哥亮歌廳秀,https://4gtv.tvbjack.ggff.net/?id=%E8%B1%AC%E5%93%A5%E4%BA%AE%E6%AD%8C%E5%BB%B3%E7%A7%80
靖天育樂台,https://4gtv.tvbjack.ggff.net/?id=%E9%9D%96%E5%A4%A9%E8%82%B2%E6%A8%82%E5%8F%B0
KLT-靖天國際台,https://4gtv.tvbjack.ggff.net/?id=KLT-%E9%9D%96%E5%A4%A9%E5%9C%8B%E9%9A%9B%E5%8F%B0
靖天資訊台,https://4gtv.tvbjack.ggff.net/?id=%E9%9D%96%E5%A4%A9%E8%B3%87%E8%A8%8A%E5%8F%B0
TVBS歡樂台,https://4gtv.tvbjack.ggff.net/?id=TVBS%E6%AD%A1%E6%A8%82%E5%8F%B0
Lifetime 娛樂頻道,https://4gtv.tvbjack.ggff.net/?id=Lifetime%20%E5%A8%9B%E6%A8%82%E9%A0%BB%E9%81%93
電影原聲台CMusic,https://4gtv.tvbjack.ggff.net/?id=%E9%9B%BB%E5%BD%B1%E5%8E%9F%E8%81%B2%E5%8F%B0CMusic
TRACE Urban,https://4gtv.tvbjack.ggff.net/?id=TRACE%20Urban
Mezzo Live HD,https://4gtv.tvbjack.ggff.net/?id=Mezzo%20Live%20HD
CLASSICA 古典樂,https://4gtv.tvbjack.ggff.net/?id=CLASSICA%20%E5%8F%A4%E5%85%B8%E6%A8%82
兒童與青少年,#genre#
LiveABC互動英語頻道,https://4gtv.tvbjack.ggff.net/?id=LiveABC%E4%BA%92%E5%8B%95%E8%8B%B1%E8%AA%9E%E9%A0%BB%E9%81%93
達文西頻道,https://4gtv.tvbjack.ggff.net/?id=%E9%81%94%E6%96%87%E8%A5%BF%E9%A0%BB%E9%81%93
ELTV生活英語台,https://4gtv.tvbjack.ggff.net/?id=ELTV%E7%94%9F%E6%B4%BB%E8%8B%B1%E8%AA%9E%E5%8F%B0
Nick Jr. 兒童頻道,https://4gtv.tvbjack.ggff.net/?id=Nick%20Jr.%20%E5%85%92%E7%AB%A5%E9%A0%BB%E9%81%93
尼克兒童頻道,https://4gtv.tvbjack.ggff.net/?id=%E5%B0%BC%E5%85%8B%E5%85%92%E7%AB%A5%E9%A0%BB%E9%81%93
DreamWorks 夢工廠動畫,https://4gtv.tvbjack.ggff.net/?id=DreamWorks%20%E5%A4%A2%E5%B7%A5%E5%BB%A0%E5%8B%95%E7%95%AB
靖天卡通台,https://4gtv.tvbjack.ggff.net/?id=%E9%9D%96%E5%A4%A9%E5%8D%A1%E9%80%9A%E5%8F%B0
靖洋卡通Nice Bingo,https://4gtv.tvbjack.ggff.net/?id=%E9%9D%96%E6%B4%8B%E5%8D%A1%E9%80%9ANice%20Bingo
MOMO親子台,https://4gtv.tvbjack.ggff.net/?id=MOMO%E8%A6%AA%E5%AD%90%E5%8F%B0
經典卡通台,https://4gtv.tvbjack.ggff.net/?id=%E7%B6%93%E5%85%B8%E5%8D%A1%E9%80%9A%E5%8F%B0
精選動漫台,https://4gtv.tvbjack.ggff.net/?id=%E7%B2%BE%E9%81%B8%E5%8B%95%E6%BC%AB%E5%8F%B0
新聞財經,#genre#
鏡電視新聞台,https://4gtv.tvbjack.ggff.net/?id=%E9%8F%A1%E9%9B%BB%E8%A6%96%E6%96%B0%E8%81%9E%E5%8F%B0
東森新聞台,https://4gtv.tvbjack.ggff.net/?id=%E6%9D%B1%E6%A3%AE%E6%96%B0%E8%81%9E%E5%8F%B0
華視新聞,https://4gtv.tvbjack.ggff.net/?id=%E8%8F%AF%E8%A6%96%E6%96%B0%E8%81%9E
民視新聞台,https://4gtv.tvbjack.ggff.net/?id=%E6%B0%91%E8%A6%96%E6%96%B0%E8%81%9E%E5%8F%B0
三立新聞iNEWS,https://4gtv.tvbjack.ggff.net/?id=%E4%B8%89%E7%AB%8B%E6%96%B0%E8%81%9EiNEWS
TVBS新聞,https://4gtv.tvbjack.ggff.net/?id=TVBS%E6%96%B0%E8%81%9E
東森財經新聞台,https://4gtv.tvbjack.ggff.net/?id=%E6%9D%B1%E6%A3%AE%E8%B2%A1%E7%B6%93%E6%96%B0%E8%81%9E%E5%8F%B0
中視新聞,https://4gtv.tvbjack.ggff.net/?id=%E4%B8%AD%E8%A6%96%E6%96%B0%E8%81%9E
Bloomberg TV,https://4gtv.tvbjack.ggff.net/?id=Bloomberg%20TV
寰宇新聞台,https://4gtv.tvbjack.ggff.net/?id=%E5%AF%B0%E5%AE%87%E6%96%B0%E8%81%9E%E5%8F%B0
寰宇新聞台灣台,https://4gtv.tvbjack.ggff.net/?id=%E5%AF%B0%E5%AE%87%E6%96%B0%E8%81%9E%E5%8F%B0%E7%81%A3%E5%8F%B0
SBN全球財經台,https://4gtv.tvbjack.ggff.net/?id=SBN%E5%85%A8%E7%90%83%E8%B2%A1%E7%B6%93%E5%8F%B0
寰宇財經台,https://4gtv.tvbjack.ggff.net/?id=%E5%AF%B0%E5%AE%87%E8%B2%A1%E7%B6%93%E5%8F%B0
TVBS,https://4gtv.tvbjack.ggff.net/?id=TVBS
ABC Australia 澳洲公廣頻道,https://4gtv.tvbjack.ggff.net/?id=ABC%20Australia%20%E6%BE%B3%E6%B4%B2%E5%85%AC%E5%BB%A3%E9%A0%BB%E9%81%93
NHK WORLD-JAPAN,https://4gtv.tvbjack.ggff.net/?id=NHK%20WORLD-JAPAN
FRANCE24 英文台,https://4gtv.tvbjack.ggff.net/?id=FRANCE24%20%E8%8B%B1%E6%96%87%E5%8F%B0
半島國際新聞台,https://4gtv.tvbjack.ggff.net/?id=%E5%8D%8A%E5%B3%B6%E5%9C%8B%E9%9A%9B%E6%96%B0%E8%81%9E%E5%8F%B0
CNBC Asia 財經台,https://4gtv.tvbjack.ggff.net/?id=CNBC%20Asia%20%E8%B2%A1%E7%B6%93%E5%8F%B0
DW德國之聲,https://4gtv.tvbjack.ggff.net/?id=DW%E5%BE%B7%E5%9C%8B%E4%B9%8B%E8%81%B2
運動健康生活,#genre#
getwin sport運動台,https://4gtv.tvbjack.ggff.net/?id=getwin%20sport%E9%81%8B%E5%8B%95%E5%8F%B0
博斯高球台,https://4gtv.tvbjack.ggff.net/?id=%E5%8D%9A%E6%96%AF%E9%AB%98%E7%90%83%E5%8F%B0
博斯高球二台,https://4gtv.tvbjack.ggff.net/?id=%E5%8D%9A%E6%96%AF%E9%AB%98%E7%90%83%E4%BA%8C%E5%8F%B0
博斯運動一台,https://4gtv.tvbjack.ggff.net/?id=%E5%8D%9A%E6%96%AF%E9%81%8B%E5%8B%95%E4%B8%80%E5%8F%B0
博斯無限台,https://4gtv.tvbjack.ggff.net/?id=%E5%8D%9A%E6%96%AF%E7%84%A1%E9%99%90%E5%8F%B0
博斯網球台,https://4gtv.tvbjack.ggff.net/?id=%E5%8D%9A%E6%96%AF%E7%B6%B2%E7%90%83%E5%8F%B0
博斯運動二台,https://4gtv.tvbjack.ggff.net/?id=%E5%8D%9A%E6%96%AF%E9%81%8B%E5%8B%95%E4%BA%8C%E5%8F%B0
博斯魅力台,https://4gtv.tvbjack.ggff.net/?id=%E5%8D%9A%E6%96%AF%E9%AD%85%E5%8A%9B%E5%8F%B0
博斯無限二台,https://4gtv.tvbjack.ggff.net/?id=%E5%8D%9A%E6%96%AF%E7%84%A1%E9%99%90%E4%BA%8C%E5%8F%B0
TRACE Sport Stars,https://4gtv.tvbjack.ggff.net/?id=TRACE%20Sport%20Stars
智林體育台,https://4gtv.tvbjack.ggff.net/?id=%E6%99%BA%E6%9E%97%E9%AB%94%E8%82%B2%E5%8F%B0
時尚運動X,https://4gtv.tvbjack.ggff.net/?id=%E6%99%82%E5%B0%9A%E9%81%8B%E5%8B%95X
車迷TV,https://4gtv.tvbjack.ggff.net/?id=%E8%BB%8A%E8%BF%B7TV
GINX Esports TV,https://4gtv.tvbjack.ggff.net/?id=GINX%20Esports%20TV
Pet Club TV,https://4gtv.tvbjack.ggff.net/?id=Pet%20Club%20TV
生活旅遊時尚,#genre#
民視旅遊台,https://4gtv.tvbjack.ggff.net/?id=%E6%B0%91%E8%A6%96%E6%97%85%E9%81%8A%E5%8F%B0
滾動力rollor,https://4gtv.tvbjack.ggff.net/?id=%E6%BB%BE%E5%8B%95%E5%8A%9Brollor
亞洲旅遊台,https://4gtv.tvbjack.ggff.net/?id=%E4%BA%9E%E6%B4%B2%E6%97%85%E9%81%8A%E5%8F%B0
幸福空間居家台,https://4gtv.tvbjack.ggff.net/?id=%E5%B9%B8%E7%A6%8F%E7%A9%BA%E9%96%93%E5%B1%85%E5%AE%B6%E5%8F%B0
Love Nature,https://4gtv.tvbjack.ggff.net/?id=Love%20Nature
History 歷史頻道,https://4gtv.tvbjack.ggff.net/?id=History%20%E6%AD%B7%E5%8F%B2%E9%A0%BB%E9%81%93
愛爾達生活旅遊台,https://4gtv.tvbjack.ggff.net/?id=%E6%84%9B%E7%88%BE%E9%81%94%E7%94%9F%E6%B4%BB%E6%97%85%E9%81%8A%E5%8F%B0
LUXE TV Channel,https://4gtv.tvbjack.ggff.net/?id=LUXE%20TV%20Channel
TV5MONDE STYLE HD 生活時尚,https://4gtv.tvbjack.ggff.net/?id=TV5MONDE%20STYLE%20HD%20%E7%94%9F%E6%B4%BB%E6%99%82%E5%B0%9A
MagellanTV頻道 (麥哲倫頻道),https://4gtv.tvbjack.ggff.net/?id=MagellanTV%E9%A0%BB%E9%81%93%20%28%E9%BA%A5%E5%93%B2%E5%80%AB%E9%A0%BB%E9%81%93%29
CI 罪案偵查頻道,https://4gtv.tvbjack.ggff.net/?id=CI%20%E7%BD%AA%E6%A1%88%E5%81%B5%E6%9F%A5%E9%A0%BB%E9%81%93
戲劇、電影與紀錄片,#genre#
ROCK Xstream搖滾極限頻道,https://4gtv.tvbjack.ggff.net/?id=ROCK%20Xstream%E6%90%96%E6%BB%BE%E6%A5%B5%E9%99%90%E9%A0%BB%E9%81%93
公視戲劇,https://4gtv.tvbjack.ggff.net/?id=%E5%85%AC%E8%A6%96%E6%88%B2%E5%8A%87
民視影劇台,https://4gtv.tvbjack.ggff.net/?id=%E6%B0%91%E8%A6%96%E5%BD%B1%E5%8A%87%E5%8F%B0
HITS頻道,https://4gtv.tvbjack.ggff.net/?id=HITS%E9%A0%BB%E9%81%93
八大精彩台,https://4gtv.tvbjack.ggff.net/?id=%E5%85%AB%E5%A4%A7%E7%B2%BE%E5%BD%A9%E5%8F%B0
靖天戲劇台,https://4gtv.tvbjack.ggff.net/?id=%E9%9D%96%E5%A4%A9%E6%88%B2%E5%8A%87%E5%8F%B0
靖洋戲劇台,https://4gtv.tvbjack.ggff.net/?id=%E9%9D%96%E6%B4%8B%E6%88%B2%E5%8A%87%E5%8F%B0
視納華仁紀實頻道,https://4gtv.tvbjack.ggff.net/?id=%E8%A6%96%E7%B4%8D%E8%8F%AF%E4%BB%81%E7%B4%80%E5%AF%A6%E9%A0%BB%E9%81%93
影迷數位紀實台,https://4gtv.tvbjack.ggff.net/?id=%E5%BD%B1%E8%BF%B7%E6%95%B8%E4%BD%8D%E7%B4%80%E5%AF%A6%E5%8F%B0
金光布袋戲,https://4gtv.tvbjack.ggff.net/?id=%E9%87%91%E5%85%89%E5%B8%83%E8%A2%8B%E6%88%B2
ROCK Action,https://4gtv.tvbjack.ggff.net/?id=ROCK%20Action
采昌影劇台,https://4gtv.tvbjack.ggff.net/?id=%E9%87%87%E6%98%8C%E5%BD%B1%E5%8A%87%E5%8F%B0
靖天映畫,https://4gtv.tvbjack.ggff.net/?id=%E9%9D%96%E5%A4%A9%E6%98%A0%E7%95%AB
靖天電影台,https://4gtv.tvbjack.ggff.net/?id=%E9%9D%96%E5%A4%A9%E9%9B%BB%E5%BD%B1%E5%8F%B0
wedotv Movies,https://4gtv.tvbjack.ggff.net/?id=wedotv%20Movies
影迷數位電影台,https://4gtv.tvbjack.ggff.net/?id=%E5%BD%B1%E8%BF%B7%E6%95%B8%E4%BD%8D%E9%9B%BB%E5%BD%B1%E5%8F%B0
amc電影台,https://4gtv.tvbjack.ggff.net/?id=amc%E9%9B%BB%E5%BD%B1%E5%8F%B0
CinemaWorld,https://4gtv.tvbjack.ggff.net/?id=CinemaWorld
My Cinema Europe HD 我的歐洲電影,https://4gtv.tvbjack.ggff.net/?id=My%20Cinema%20Europe%20HD%20%E6%88%91%E7%9A%84%E6%AD%90%E6%B4%B2%E9%9B%BB%E5%BD%B1
經典電影台,https://4gtv.tvbjack.ggff.net/?id=%E7%B6%93%E5%85%B8%E9%9B%BB%E5%BD%B1%E5%8F%B0
國會頻道,#genre#
國會頻道1,https://4gtv.tvbjack.ggff.net/?id=%E5%9C%8B%E6%9C%83%E9%A0%BB%E9%81%931
國會頻道2,https://4gtv.tvbjack.ggff.net/?id=%E5%9C%8B%E6%9C%83%E9%A0%BB%E9%81%932
FastTV飞速看,#genre#
TVBS台劇台,https://4gtv.tvbjack.ggff.net/?id=TVBS%E5%8F%B0%E5%8A%87%E5%8F%B0
GagaOOLala 精選LGBTQ+好劇,https://4gtv.tvbjack.ggff.net/?id=GagaOOLala%20%E7%B2%BE%E9%81%B8LGBTQ%2B%E5%A5%BD%E5%8A%87
TVBS綜藝台,https://4gtv.tvbjack.ggff.net/?id=TVBS%E7%B6%9C%E8%97%9D%E5%8F%B0
市井豪門-FastTV飛速看,https://4gtv.tvbjack.ggff.net/?id=%E5%B8%82%E4%BA%95%E8%B1%AA%E9%96%80-FastTV%E9%A3%9B%E9%80%9F%E7%9C%8B
華視好劇-FastTV飛速看,https://4gtv.tvbjack.ggff.net/?id=%E8%8F%AF%E8%A6%96%E5%A5%BD%E5%8A%87-FastTV%E9%A3%9B%E9%80%9F%E7%9C%8B
公視好劇-FastTV飛速看,https://4gtv.tvbjack.ggff.net/?id=%E5%85%AC%E8%A6%96%E5%A5%BD%E5%8A%87-FastTV%E9%A3%9B%E9%80%9F%E7%9C%8B
客家好劇-FastTV飛速看,https://4gtv.tvbjack.ggff.net/?id=%E5%AE%A2%E5%AE%B6%E5%A5%BD%E5%8A%87-FastTV%E9%A3%9B%E9%80%9F%E7%9C%8B
懷舊經典電影-FastTV飛速看,https://4gtv.tvbjack.ggff.net/?id=%E6%87%B7%E8%88%8A%E7%B6%93%E5%85%B8%E9%9B%BB%E5%BD%B1-FastTV%E9%A3%9B%E9%80%9F%E7%9C%8B
台灣靈異事件-FastTV飛速看,https://4gtv.tvbjack.ggff.net/?id=%E5%8F%B0%E7%81%A3%E9%9D%88%E7%95%B0%E4%BA%8B%E4%BB%B6-FastTV%E9%A3%9B%E9%80%9F%E7%9C%8B
新兵日記-FastTV飛速看,https://4gtv.tvbjack.ggff.net/?id=%E6%96%B0%E5%85%B5%E6%97%A5%E8%A8%98-FastTV%E9%A3%9B%E9%80%9F%E7%9C%8B
加油喜事-FastTV飛速看,https://4gtv.tvbjack.ggff.net/?id=%E5%8A%A0%E6%B2%B9%E5%96%9C%E4%BA%8B-FastTV%E9%A3%9B%E9%80%9F%E7%9C%8B
去有風的地方-FastTV飛速看,https://4gtv.tvbjack.ggff.net/?id=%E5%8E%BB%E6%9C%89%E9%A2%A8%E7%9A%84%E5%9C%B0%E6%96%B9-FastTV%E9%A3%9B%E9%80%9F%E7%9C%8B
多情城市-FastTV飛速看,https://4gtv.tvbjack.ggff.net/?id=%E5%A4%9A%E6%83%85%E5%9F%8E%E5%B8%82-FastTV%E9%A3%9B%E9%80%9F%E7%9C%8B
黃金歲月-FastTV飛速看,https://4gtv.tvbjack.ggff.net/?id=%E9%BB%83%E9%87%91%E6%AD%B2%E6%9C%88-FastTV%E9%A3%9B%E9%80%9F%E7%9C%8B
花千骨-FastTV飛速看,https://4gtv.tvbjack.ggff.net/?id=%E8%8A%B1%E5%8D%83%E9%AA%A8-FastTV%E9%A3%9B%E9%80%9F%E7%9C%8B
別打擾我種田-FastTV飛速看,https://4gtv.tvbjack.ggff.net/?id=%E5%88%A5%E6%89%93%E6%93%BE%E6%88%91%E7%A8%AE%E7%94%B0-FastTV%E9%A3%9B%E9%80%9F%E7%9C%8B
大愛精選-FastTV飛速看,https://4gtv.tvbjack.ggff.net/?id=%E5%A4%A7%E6%84%9B%E7%B2%BE%E9%81%B8-FastTV%E9%A3%9B%E9%80%9F%E7%9C%8B
飛龍在天-FastTV飛速看,https://4gtv.tvbjack.ggff.net/?id=%E9%A3%9B%E9%BE%8D%E5%9C%A8%E5%A4%A9-FastTV%E9%A3%9B%E9%80%9F%E7%9C%8B
台灣傳奇-FastTV飛速看,https://4gtv.tvbjack.ggff.net/?id=%E5%8F%B0%E7%81%A3%E5%82%B3%E5%A5%87-FastTV%E9%A3%9B%E9%80%9F%E7%9C%8B
世間路-FastTV飛速看,https://4gtv.tvbjack.ggff.net/?id=%E4%B8%96%E9%96%93%E8%B7%AF-FastTV%E9%A3%9B%E9%80%9F%E7%9C%8B
古裝武俠劇-FastTV飛速看,https://4gtv.tvbjack.ggff.net/?id=%E5%8F%A4%E8%A3%9D%E6%AD%A6%E4%BF%A0%E5%8A%87-FastTV%E9%A3%9B%E9%80%9F%E7%9C%8B
以愛為營-FastTV飛速看,https://4gtv.tvbjack.ggff.net/?id=%E4%BB%A5%E6%84%9B%E7%82%BA%E7%87%9F-FastTV%E9%A3%9B%E9%80%9F%E7%9C%8B
藍色水玲瓏-FastTV飛速看,https://4gtv.tvbjack.ggff.net/?id=%E8%97%8D%E8%89%B2%E6%B0%B4%E7%8E%B2%E7%93%8F-FastTV%E9%A3%9B%E9%80%9F%E7%9C%8B
